Date collected:,28/11/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resolution in x (mm):,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resolution in y (mm):,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depth of probe (mm):,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9615,0.75928,0.57248,0.52128,0.48549,0.53703,0.67589,0.82679,1.0836,1.3524,2.2702,3.8371,5.1561,4.294,3.1841,2.2853,1.5976,0.98089,0.9885,1.0671,1.1059,1.1049,1.102,1.0818,1.0597,1.036,1.0106,0.98167,0.92128,0.85731,0.8664,0.94853,1.0135,0.92736,0.82406,0.76162,0.74006,0.71614,0.6715,0.6245,0.60079,0.60037,0.59996
,1.0257,0.82136,0.64252,0.60328,0.58959,0.62513,0.7099,0.80591,0.96336,1.1321,1.9368,3.3777,4.4743,3.6885,2.5584,1.7497,1.2624,0.85605,0.89207,1.009,1.0652,1.0606,1.0518,1.0202,0.98443,0.94075,0.88918,0.83945,0.79982,0.76204,0.76415,0.80616,0.83526,0.79379,0.73942,0.7043,0.68844,0.67131,0.64728,0.62198,0.6053,0.59721,0.58913
,1.0771,0.87147,0.67689,0.67478,0.68286,0.70378,0.73939,0.77459,0.859,0.93042,1.6051,2.8603,4.2333,3.0288,1.9398,1.2419,0.96323,0.64031,0.81407,0.95448,1.025,1.0214,1.0081,0.96578,0.91245,0.85013,0.78059,0.68996,0.69344,0.67446,0.67045,0.68256,0.66566,0.67857,0.66274,0.65197,0.64232,0.62664,0.62478,0.61923,0.60965,0.59615,0.5783
,1.0157,0.85624,0.71709,0.68885,0.6809,0.69934,0.74419,0.79003,0.84131,0.89359,1.2883,2.0254,2.5714,2.0727,1.3829,0.97899,0.86089,0.77119,0.83678,0.93076,0.98849,1.01,1.0177,0.95049,0.86954,0.80013,0.74224,0.69011,0.66944,0.65452,0.6519,0.66159,0.66896,0.66367,0.65606,0.6436,0.62631,0.6117,0.61172,0.61443,0.61272,0.60659,0.60047
,0.94138,0.82905,0.72486,0.69241,0.66811,0.68547,0.74447,0.80135,0.83948,0.87548,0.97314,1.1324,1.2558,1.0625,0.83316,0.74386,0.79456,0.8436,0.87791,0.91055,0.95245,1.0036,1.0396,0.94235,0.82994,0.75474,0.71675,0.68059,0.66051,0.64226,0.64188,0.65939,0.67436,0.66711,0.65733,0.64023,0.61581,0.59449,0.60039,0.60939,0.61564,0.61914,0.62263
,0.88122,0.78758,0.70025,0.6685,0.64305,0.66312,0.72869,0.79133,0.82813,0.86199,0.82396,0.71404,0.61503,0.61199,0.61985,0.67702,0.78348,0.88035,0.89271,0.89548,0.92243,0.97357,1.0083,0.89869,0.77267,0.69977,0.68,0.66052,0.64365,0.62707,0.63614,0.67083,0.69905,0.67028,0.63503,0.6058,0.5826,0.56235,0.56799,0.57658,0.58583,0.59574,0.60565
,0.83517,0.73183,0.64081,0.61711,0.60572,0.6323,0.69684,0.75889,0.80725,0.85311,0.84077,0.77021,0.71201,0.72134,0.74303,0.77846,0.82765,0.87083,0.88118,0.88553,0.89842,0.91985,0.9221,0.8195,0.69772,0.63521,0.63199,0.62787,0.61887,0.60896,0.63465,0.69593,0.73774,0.67318,0.58916,0.54033,0.52669,0.51507,0.51452,0.51599,0.52328,0.53639,0.5495
,0.79465,0.6871,0.56304,0.57776,0.57533,0.60703,0.67098,0.72852,0.78653,0.84173,0.85272,0.81635,0.79519,0.81372,0.85175,0.86744,0.86344,0.86371,0.86989,0.87503,0.87512,0.87184,0.85785,0.74809,0.62634,0.5733,0.58772,0.59731,0.59658,0.59178,0.63194,0.71417,0.80888,0.67387,0.54847,0.48249,0.47919,0.4667,0.46698,0.45959,0.46425,0.48005,0.49336
,0.80278,0.70259,0.61607,0.60423,0.60606,0.63058,0.67779,0.72425,0.76665,0.80831,0.82199,0.80767,0.79795,0.81335,0.83333,0.84672,0.8535,0.85933,0.85994,0.85959,0.85795,0.855,0.83467,0.71924,0.58643,0.53464,0.56388,0.58852,0.58792,0.5827,0.61839,0.69496,0.74668,0.66249,0.55343,0.49184,0.47771,0.4639,0.45182,0.44006,0.43616,0.44011,0.44406
,0.81643,0.7291,0.64994,0.64275,0.64373,0.65968,0.69058,0.72097,0.74693,0.77239,0.7864,0.78897,0.79171,0.796,0.80046,0.81353,0.83519,0.85423,0.85022,0.84359,0.84147,0.84388,0.83234,0.69818,0.55008,0.49862,0.54379,0.5841,0.58175,0.57455,0.6036,0.66891,0.72026,0.64889,0.56357,0.50882,0.48465,0.46105,0.4426,0.42472,0.41158,0.40317,0.39476
,0.84822,0.76228,0.68417,0.67497,0.67361,0.6807,0.69625,0.71211,0.73067,0.74953,0.76526,0.77785,0.78882,0.78556,0.78069,0.79037,0.81461,0.83624,0.8349,0.83095,0.83018,0.8326,0.82296,0.7071,0.57918,0.52345,0.53992,0.55865,0.59723,0.63807,0.6701,0.69333,0.70834,0.65096,0.58536,0.53176,0.49015,0.45057,0.42885,0.40914,0.39227,0.37821,0.36416
,0.89814,0.80213,0.71829,0.70091,0.69568,0.69366,0.69482,0.69876,0.71786,0.73973,0.75855,0.77431,0.78688,0.78204,0.77401,0.77724,0.79175,0.80535,0.81396,0.82167,0.82408,0.82119,0.80901,0.746,0.6737,0.60913,0.5523,0.52167,0.63435,0.77324,0.81787,0.76824,0.71857,0.6687,0.6188,0.56064,0.49423,0.4344,0.41057,0.39333,0.37821,0.36524,0.35226
,0.94493,0.85205,0.73591,0.74398,0.72442,0.71127,0.70186,0.68016,0.71329,0.73427,0.75581,0.77741,0.7897,0.78825,0.77558,0.77251,0.77926,0.77367,0.80003,0.81613,0.82136,0.81522,0.80158,0.78638,0.76613,0.69568,0.57902,0.43452,0.6729,0.89141,0.9504,0.85224,0.72064,0.70369,0.64827,0.58263,0.50286,0.40708,0.41241,0.39213,0.37978,0.3767,0.34036
,0.96422,0.95699,0.94149,0.88074,0.81171,0.76987,0.75521,0.74429,0.75375,0.76694,0.78795,0.81679,0.84205,0.8477,0.84977,0.84167,0.82342,0.81019,0.82434,0.84351,0.84841,0.83904,0.83162,0.83486,0.84005,0.78983,0.68422,0.61159,0.71924,0.85987,0.94878,0.98596,0.9927,0.83302,0.6429,0.54403,0.53641,0.5292,0.52422,0.51964,0.51882,0.52174,0.52467
,0.98039,1.072,1.1432,1.0346,0.90567,0.83313,0.81704,0.80258,0.80244,0.80393,0.82406,0.86281,0.8994,0.91689,0.93221,0.91923,0.87795,0.84226,0.85566,0.87464,0.87886,0.86831,0.86125,0.88482,0.91187,0.88485,0.80377,0.7343,0.76701,0.81132,0.93191,1.1288,1.2754,0.9796,0.63356,0.49854,0.57452,0.64399,0.65615,0.66178,0.67348,0.69122,0.70897
,0.93757,1.0389,1.1198,1.0206,0.90099,0.8338,0.81906,0.80463,0.79304,0.78177,0.79587,0.83533,0.87417,0.9075,0.94021,0.93512,0.89224,0.85414,0.85818,0.867,0.86805,0.86131,0.85795,0.88433,0.91409,0.90438,0.85519,0.81023,0.80246,0.79891,0.97583,1.3332,1.6105,1.1829,0.67516,0.47515,0.58285,0.68284,0.71509,0.73963,0.75614,0.76462,0.77309
,0.83575,0.85771,0.87124,0.83868,0.79769,0.77189,0.76126,0.74869,0.72554,0.70045,0.70339,0.73435,0.76842,0.81953,0.87376,0.88934,0.86627,0.84478,0.8319,0.82061,0.81599,0.81803,0.82159,0.8334,0.84672,0.84842,0.83848,0.82947,0.82559,0.82264,1.0805,1.5992,1.9581,1.4428,0.76768,0.47387,0.56139,0.64417,0.70104,0.75318,0.76681,0.74192,0.71704
,0.74668,0.70412,0.61909,0.68175,0.70356,0.71402,0.70629,0.69695,0.66267,0.62566,0.61892,0.64445,0.65582,0.73832,0.80934,0.8434,0.83757,0.83705,0.80523,0.77728,0.76817,0.77947,0.78558,0.78923,0.78643,0.79825,0.82301,0.85107,0.85062,0.85306,1.1937,1.8749,2.5453,1.7623,0.93769,0.54959,0.59739,0.60726,0.67862,0.7527,0.76455,0.71567,0.66098
,0.76979,0.70141,0.64601,0.66153,0.69004,0.6918,0.66683,0.64295,0.62506,0.60827,0.60497,0.61518,0.63321,0.69405,0.76271,0.79599,0.79389,0.79,0.77634,0.76089,0.75767,0.76667,0.77532,0.78201,0.78834,0.79913,0.81438,0.83514,0.886,0.94236,1.3815,2.2033,2.8323,2.4073,1.7895,1.3029,0.94749,0.64212,0.61041,0.62875,0.64861,0.66996,0.69132
,0.80563,0.7263,0.65611,0.66633,0.68568,0.67364,0.6302,0.59128,0.59208,0.5974,0.59904,0.59699,0.60084,0.65652,0.7181,0.74841,0.74747,0.74665,0.74704,0.74756,0.75141,0.75859,0.76656,0.78154,0.79732,0.80581,0.807,0.81874,0.92327,1.0383,1.5777,2.5413,3.3793,3.1119,2.7189,2.1332,1.355,0.64492,0.53381,0.49078,0.51974,0.6207,0.72167
,0.83713,0.76939,0.70821,0.70474,0.70783,0.68437,0.63436,0.58997,0.59516,0.60597,0.60666,0.59723,0.59326,0.63749,0.68719,0.70939,0.70407,0.70034,0.71051,0.72225,0.7351,0.74906,0.763,0.7768,0.79059,0.79814,0.79944,0.81227,0.92648,1.0522,1.5836,2.5207,3.3366,3.0856,2.7134,2.1274,1.3277,0.59727,0.47696,0.42599,0.47147,0.6134,0.75534
,0.86426,0.83066,0.79884,0.77677,0.75648,0.72399,0.67929,0.64053,0.63429,0.63399,0.62785,0.61588,0.60994,0.63695,0.66999,0.67891,0.66371,0.65299,0.66674,0.68497,0.70875,0.73809,0.76354,0.76778,0.76814,0.77612,0.79172,0.81706,0.89562,0.98393,1.3992,2.1416,2.7101,2.3286,1.7732,1.2855,0.86541,0.50084,0.43985,0.43439,0.50379,0.64806,0.79234
,0.88817,0.88299,0.89248,0.84093,0.8034,0.76343,0.72311,0.68483,0.67296,0.66273,0.64939,0.63242,0.62004,0.63446,0.65337,0.65119,0.63082,0.59826,0.63136,0.65169,0.68396,0.72487,0.77184,0.75292,0.74229,0.75136,0.78102,0.81388,0.86399,0.91595,1.2142,1.7574,2.31,1.6177,0.90319,0.5158,0.4583,0.36269,0.40979,0.44847,0.5401,0.6824,0.82934
,0.88367,0.88637,0.88509,0.86207,0.83508,0.80134,0.76085,0.72429,0.70917,0.69798,0.67404,0.63736,0.60834,0.62126,0.64185,0.6477,0.6388,0.63269,0.64181,0.65371,0.67289,0.69935,0.71963,0.70617,0.68653,0.7025,0.75409,0.80177,0.82812,0.85057,1.0231,1.3457,1.557,1.1595,0.65066,0.38178,0.35286,0.34044,0.41828,0.51264,0.61153,0.71498,0.81842
,0.87595,0.8808,0.88425,0.87534,0.86503,0.83908,0.79749,0.75874,0.74494,0.73397,0.69905,0.64018,0.58906,0.60611,0.63091,0.64696,0.65425,0.66078,0.66064,0.65974,0.66339,0.67158,0.67659,0.65357,0.62738,0.65091,0.72419,0.79013,0.79148,0.78549,0.83132,0.92898,0.99174,0.74746,0.46829,0.32,0.30259,0.30055,0.43383,0.58249,0.68696,0.74723,0.8075
,0.88906,0.89875,0.90558,0.88732,0.8662,0.83083,0.78119,0.73607,0.73073,0.72992,0.69425,0.62371,0.56193,0.57725,0.60132,0.62302,0.64233,0.65916,0.65423,0.64683,0.64526,0.6495,0.65137,0.63234,0.61094,0.63437,0.70264,0.76318,0.75567,0.74044,0.72798,0.71827,0.69727,0.5768,0.44503,0.37428,0.36455,0.36916,0.50001,0.6452,0.73679,0.77477,0.81275
,0.92302,0.94021,0.94714,0.898,0.83861,0.77659,0.71194,0.65853,0.66657,0.68584,0.65963,0.58794,0.52831,0.53466,0.55308,0.57587,0.60303,0.62553,0.62259,0.61499,0.6185,0.63312,0.64507,0.64248,0.63722,0.65287,0.68944,0.7204,0.72072,0.71543,0.71306,0.7136,0.70515,0.64752,0.58089,0.54463,0.53875,0.54489,0.61682,0.70077,0.76104,0.7976,0.83417
,0.94385,0.9572,1.0063,0.88534,0.79943,0.71484,0.63703,0.56304,0.59635,0.63372,0.61609,0.54227,0.47932,0.48416,0.49865,0.52118,0.54994,0.59873,0.57363,0.57073,0.57806,0.59394,0.64172,0.62457,0.64257,0.65154,0.65296,0.6811,0.66507,0.67416,0.6813,0.68574,0.71971,0.69176,0.69537,0.69234,0.68098,0.7109,0.71218,0.74825,0.78185,0.8192,0.85559
,0.84908,0.84048,0.82141,0.74507,0.65824,0.58694,0.53115,0.48521,0.49308,0.51079,0.49394,0.44251,0.39788,0.39039,0.3897,0.40006,0.42147,0.43829,0.43003,0.41718,0.41722,0.43016,0.44274,0.4534,0.46372,0.47567,0.48926,0.50015,0.49629,0.48972,0.50131,0.53106,0.5609,0.59128,0.62175,0.64082,0.64848,0.6597,0.69034,0.72454,0.77244,0.83404,0.89564
,0.74117,0.6993,0.65427,0.58145,0.50547,0.45152,0.4196,0.39027,0.38375,0.37982,0.36285,0.33285,0.30432,0.28871,0.27456,0.27139,0.27921,0.28464,0.26911,0.2512,0.24269,0.24358,0.24529,0.2542,0.26393,0.27996,0.30229,0.3209,0.30681,0.28902,0.30447,0.35318,0.40316,0.46432,0.52675,0.56665,0.58402,0.60401,0.64706,0.69273,0.75959,0.84764,0.93569
